STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,FRGT,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",06-01-2007,,,14.99,2342,,2013,0.07,,0,,,69,51,,,270,280,,,0,,29.1,38.9,,,1,,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",07-01-2007,,,10.51,119,,109,0,,0,,,51,43,,,280,280,,,0,,25.9,36.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",08-01-2007,,,12.75,2205,,2204,0.57,,0,,,53,40,,,280,280,,,0,,31.1,40.9,,,1,,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",09-01-2007,,,14.54,1455,,1401,0,,0,,,43,34,,,250,240,,,0,,23.9,33.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10-01-2007,,,14.32,1815,,1723,0,,0,,,36,24,,,280,300,,,0,,25.1,34.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11-01-2007,,,11.41,2306,,2300,0,,0,,,35,21,,,220,220,,,0,,21.9,31.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12-01-2007,,,14.54,1114,,1114,0,,0,,,50,35,,,240,230,,,0,,25.9,33.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",13-01-2007,,,10.51,512,,511,0.06,,0,,,51,38,,,240,230,,,0,,19.9,23.9,,,1,,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",14-01-2007,,,8.28,1222,,241,0.13,,0,,,40,31,,,360,90,,,0,,15,17.9,,,1,,,,,,,,,,,1,1,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",15-01-2007,,,8.95,957,,952,0.64,,0,,,41,30,,,70,70,,,0,,19.9,23.9,,,1,,,,,1,,,,,,,1,,1,1,,1,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",16-01-2007,,,14.09,2240,,2338,0.06,,0,,,41,18,,,330,330,,,0,,29.1,36.9,,,1,,,,,,,,,,,1,1,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",17-01-2007,,,12.75,46,,0,0,,0,,,19,8,,,320,330,,,0,,25.9,34.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",18-01-2007,,,7.16,1331,,1331,0.12,,0,,,39,13,,,200,190,,,0,,19.9,23.9,,,1,,,,,,,,,,,1,,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",19-01-2007,,,13.2,2228,,2243,0.01,,0,,,40,33,,,280,250,,,0,,25.9,34.9,,,1,,,,,,,,,,,1,1,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",20-01-2007,,,21.92,1603,,1647,0,,0,,,33,16,,,300,310,,,0,,33.1,42.9,,,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",21-01-2007,,,14.32,53,,38,0,,0,,,26,13,,,300,290,,,0,,23.9,31.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",22-01-2007,,,4.92,2115,,2122,0.02,,0.6,,,27,21,,,340,330,,,0,,12.1,14.1,,,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",23-01-2007,,,9.17,1133,,1133,0,,0.1,,,32,21,,,330,330,,,0,,15,19.9,,,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",24-01-2007,,,8.28,1433,,1433,0,,0,,,42,25,,,290,290,,,0,,17.9,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",25-01-2007,,,11.41,2115,,1832,0,,0,,,28,7,,,330,320,,,0,,23,31.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",26-01-2007,,,18.79,1708,,2004,0,,0,,,13,3,,,320,290,,,0,,28,36.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",27-01-2007,,,6.04,2355,,115,0,,0,,,27,6,,,300,290,,,0,,17.9,21.9,,,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",28-01-2007,,,6.49,1049,,1047,0.02,,0.3,,,39,25,,,320,310,,,0,,13,16.1,,,1,,,,,,,,,,,1,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",29-01-2007,,,13.2,1725,,1720,0,,0,,,28,19,,,300,290,,,0,,21.9,32,,,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",30-01-2007,,,11.41,1318,,1419,0,,0,,,31,18,,,280,270,,,0,,21,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",31-01-2007,,,10.07,1548,,1543,0,,0,,,33,19,,,280,270,,,0,,21,25.9,,,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",01-02-2007,,,10.29,1240,,1243,0,,0,,,37,23,,,220,240,,,0,,23,30,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",02-02-2007,,,4.03,911,,2249,0.19,,0,,,37,28,,,30,330,,,0,,10.1,13,,,1,,,,,,,1,,,,,,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",03-02-2007,,,16.78,822,,649,0.06,,0,,,35,22,,,280,290,,,0,,29.1,38.9,,,1,,,,,,,,,,,1,,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",04-02-2007,,,15.21,959,,1036,0,,0,,,25,15,,,290,240,,,0,,23.9,32,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",05-02-2007,,,20.58,1425,,1424,0,,0,,,19,10,,,280,270,,,0,,36.9,47,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",06-02-2007,,,15.43,1424,,550,0,,0,,,27,15,,,280,270,,,0,,23,32,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",07-02-2007,,,14.76,1445,,1721,0,,0,,,24,12,,,300,300,,,0,,25.1,34.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",08-02-2007,,,17.67,1407,,1338,0,,0,,,27,15,,,280,280,,,0,,31.1,40.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",09-02-2007,,,17.67,1355,,1354,0,,0,,,29,19,,,270,260,,,0,,25.9,40,,,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10-02-2007,,,10.96,1849,,1903,0,,0,,,33,18,,,280,290,,,0,,17.9,28,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11-02-2007,,,10.07,2323,,1955,0,,0,,,31,19,,,230,250,,,0,,16.1,23,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12-02-2007,,,15.66,1409,,1408,0,,0,,,37,21,,,280,280,,,0,,25.1,36,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",13-02-2007,,,10.96,119,,713,0,,0,,,22,9,,,330,320,,,0,,21,25.9,,,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",14-02-2007,,,22.82,1332,,1315,1.62,,2.5,,,37,15,,,60,60,,,0,,38,45,,,1,,,1,,1,,,,,,,1,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",15-02-2007,,,21.92,1738,,1748,0,,0,,,22,12,,,270,260,,,0,,36,45,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",16-02-2007,,,21.03,2338,,1409,0,,0,,,29,10,,,280,290,,,0,,31.1,44.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",17-02-2007,,,15.21,31,,18,0,,0,,,35,22,,,280,280,,,0,,29.1,38.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",18-02-2007,,,10.51,2240,,2312,0,,0,,,34,19,,,320,320,,,0,,28,34.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",19-02-2007,,,19.01,904,,502,0,,0,,,22,8,,,320,300,,,0,,33.1,44.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",20-02-2007,,,10.07,1011,,938,0,,0,,,49,20,,,240,250,,,0,,21,28,,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",21-02-2007,,,7.61,1357,,1357,0,,0,,,45,34,,,310,310,,,0,,19.9,23.9,,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",22-02-2007,,,4.47,915,,1003,0.02,,0,,,40,27,,,180,130,,,0,,8.9,14.1,,,1,,,,,,,,,,,1,,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",23-02-2007,,,17,2113,,2112,0.01,,0.5,,,34,18,,,330,330,,,0,,30,36.9,,,1,,,,,,,,,,,1,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",24-02-2007,,,18.34,815,,815,0,,0,,,35,15,,,320,320,,,0,,30,44.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",25-02-2007,,,7.16,139,,213,0,,0,,,43,24,,,310,320,,,0,,17,21,,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",26-02-2007,,,6.71,1305,,547,0.3,,1.6,,,36,31,,,30,60,,,0,,17,21.9,,,1,,,,,,,,,,,1,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",27-02-2007,,,5.14,2311,,1920,0,,0,,,38,30,,,230,130,,,0,,8.9,15,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",28-02-2007,,,5.82,2356,,2349,0,,0,,,41,30,,,330,330,,,0,,12.1,16.1,,,1,,,,,,,,,,,1,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",01-03-2007,,,7.61,1607,,15,0,,0,,,40,26,,,120,330,,,0,,15,17.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",02-03-2007,,,16.33,1019,,1012,1.48,,0,,,44,32,,,100,100,,,0,,30,36.9,,,1,1,,1,,,,,,,,,1,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",03-03-2007,,,7.83,1718,,1717,0,,0,,,57,30,,,320,320,,,0,,34.9,44.1,,,1,,,,,,,,,,,1,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",04-03-2007,,,15.88,1956,,2147,0,,0,,,41,30,,,270,280,,,0,,23.9,33.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",05-03-2007,,,18.12,1539,,1904,0,,0,,,39,22,,,260,300,,,0,,34.9,45,,,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",06-03-2007,,,24.61,1437,,1436,0,,0,,,23,6,,,320,320,,,0,,38.9,51,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",07-03-2007,,,11.41,9,,8,0,,0,,,24,6,,,300,290,,,0,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",08-03-2007,,,16.78,1524,,1349,0,,0,,,26,7,,,320,310,,,0,,33.1,47,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",09-03-2007,,,9.4,110,,7,0,,0,,,31,5,,,320,320,,,0,,17.9,23,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10-03-2007,,,12.53,1538,,1557,0,,0,,,52,23,,,200,200,,,0,,23.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11-03-2007,,,11.86,926,,1525,0.27,,0,,,53,39,,,300,300,,,0,,21,28,,,1,,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12-03-2007,,,9.62,1510,,1329,0,,0,,,55,35,,,240,300,,,0,,17,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",13-03-2007,,,11.41,1521,,1359,0,,0,,,61,38,,,210,200,,,0,,21.9,28,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",14-03-2007,,,14.32,1316,,1650,0,,0,,,68,45,,,220,200,,,0,,21.9,28,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",15-03-2007,,,11.41,1551,,1902,0.12,,0,,,57,38,,,330,330,,,0,,23,30,,,1,,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",16-03-2007,,,24.16,1838,,1917,0.42,,7.9,,,38,26,,,50,60,,,0,,38,48.1,,,1,1,,1,,,,,,,,,,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",17-03-2007,,,16.11,252,,216,1.46,,0.2,,,36,28,,,40,40,,,0,,36,45,,,1,,,1,,,,,,,,1,1,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",18-03-2007,,,16.55,1430,,1708,0,,0,,,34,24,,,300,310,,,0,,25.9,36,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",19-03-2007,,,14.99,1805,,1758,0.05,,1,,,40,27,,,230,230,,,0,,25.1,32,,,1,,,,,,,,,,,1,,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",20-03-2007,,,18.12,1038,,958,0.02,,0,,,44,24,,,280,280,,,0,,32,40.9,,,,,,,,,,,,,,,,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",21-03-2007,,,10.74,1937,,1918,0,,0,,,35,20,,,200,210,,,0,,21,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",22-03-2007,,,20.36,1246,,1253,0,,0,,,57,34,,,230,230,,,0,,33.1,40.9,,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",23-03-2007,,,12.3,1341,,1341,0,,0,,,59,40,,,290,290,,,0,,23.9,32,,,1,,,,,,,,,,,1,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",24-03-2007,,,9.17,1551,,1550,0.34,,1.1,,,46,32,,,110,110,,,0,,21.9,25.1,,,1,,,,,,,,,,,1,,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",25-03-2007,,,6.93,2323,,2316,0,,0,,,46,34,,,250,240,,,0,,12.1,14.1,,,,,,,,,,,,,,,1,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",26-03-2007,,,11.18,1445,,1350,0.11,,0,,,47,36,,,210,200,,,0,,19.9,25.1,,,1,,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",27-03-2007,,,5.59,1401,,2340,0.04,,0,,,58,42,,,90,310,,,0,,14.1,17,,,1,,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",28-03-2007,,,17.45,2155,,2155,0,,0,,,56,39,,,320,320,,,0,,32,40.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",29-03-2007,,,17.45,1601,,1533,0,,0,,,52,33,,,320,310,,,0,,28,38.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",30-03-2007,,,12.75,2041,,2032,0,,0,,,61,38,,,330,330,,,0,,23.9,31.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",31-03-2007,,,10.07,1614,,56,0,,0,,,46,36,,,110,320,,,0,,16.1,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",01-04-2007,,,7.38,1946,,1852,0.17,,0,,,52,33,,,210,210,,,0,,21,25.1,,,1,,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",02-04-2007,,,13.42,450,,456,0.15,,0,,,41,38,,,110,100,,,0,,21.9,25.1,,,1,,,,,,,,,,,1,1,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",03-04-2007,,,11.86,1907,,1904,0.01,,0,,,44,36,,,60,60,,,0,,21.9,25.9,,,1,,,,,,,,,,,1,1,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",04-04-2007,,,17.9,1644,,1652,0.94,,0.3,,,39,35,,,120,110,,,0,,29.1,34.9,,,1,,,,,,,,,,,1,,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",05-04-2007,,,16.11,1455,,2201,0.27,,0.2,,,45,30,,,280,280,,,0,,25.9,33.1,,,1,,,,,,,,,,,1,1,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",06-04-2007,,,14.76,403,,1640,0,,0,,,39,28,,,250,270,,,0,,23,31.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",07-04-2007,,,8.72,1942,,1940,0,,0,,,42,30,,,300,300,,,0,,23,30,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",08-04-2007,,,17,1836,,1835,0,,0,,,42,29,,,280,280,,,0,,25.1,33.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",09-04-2007,,,16.11,1248,,707,0,,0,,,50,34,,,280,280,,,0,,23.9,32,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10-04-2007,,,11.18,1526,,1525,0,,0,,,44,35,,,270,270,,,0,,21,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11-04-2007,,,9.84,1431,,1432,0,,0,,,50,34,,,110,120,,,0,,21,23,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12-04-2007,,,15.21,1531,,1528,0.87,,0,,,41,35,,,90,90,,,0,,30,36.9,,,1,,,1,,,,,,,,,1,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",13-04-2007,,,14.32,1509,,1313,0,,0,,,49,35,,,280,300,,,0,,23.9,31.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",14-04-2007,,,12.3,1058,,948,0,,0,,,52,39,,,340,330,,,0,,21.9,31.1,,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",15-04-2007,,,19.24,2332,,2316,1.42,,0,,,44,38,,,110,120,,,0,,40.9,55,,,1,,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",16-04-2007,,,23.49,529,,600,0.93,,0,,,48,42,,,110,110,,,0,,42.9,51.9,,,1,,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",17-04-2007,,,25.5,2041,,2040,0.16,,0,,,42,37,,,30,20,,,0,,36.9,48.1,,,1,,,,,,,,,,,1,1,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",18-04-2007,,,17.9,57,,56,0.05,,0,,,43,39,,,40,40,,,0,,33.1,40.9,,,1,,,,,,,,,,,1,1,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",19-04-2007,,,12.3,1204,,936,0,,0,,,51,39,,,60,30,,,0,,23.9,29.1,,,1,,,,,,,,,,,1,1,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",20-04-2007,,,8.05,857,,904,0,,0,,,51,36,,,40,40,,,0,,23,28,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",21-04-2007,,,6.49,1322,,1333,0,,0,,,75,44,,,100,110,,,0,,17,21,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",22-04-2007,,,9.62,1853,,1853,0,,0,,,67,49,,,200,210,,,0,,17.9,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",23-04-2007,,,14.09,1629,,1456,0,,0,,,86,52,,,200,200,,,0,,25.9,33.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",24-04-2007,,,12.53,1724,,1552,0,,0,,,73,52,,,340,320,,,0,,21,28,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",25-04-2007,,,5.59,1555,,1620,0.17,,0,,,59,45,,,310,310,,,0,,14.1,19.9,,,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",26-04-2007,,,9.17,1848,,1847,0,,0,,,58,42,,,200,200,,,0,,19.9,23.9,,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",27-04-2007,,,8.05,1214,,717,1.06,,0,,,50,44,,,40,90,,,0,,17.9,21.9,,,1,,,,,,,,,,,1,1,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",28-04-2007,,,7.16,1731,,1731,0.37,,0,,,52,44,,,120,110,,,0,,21,23.9,,,1,1,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",29-04-2007,,,6.71,1605,,1548,0.06,,0,,,49,44,,,60,70,,,0,,13,16.1,,,1,,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",30-04-2007,,,12.75,1808,,1718,0.08,,0,,,71,43,,,340,280,,,0,,28,36.9,,,1,,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",01-05-2007,,,9.84,1057,,43,0,,0,,,68,48,,,270,330,,,0,,19.9,30,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",02-05-2007,,,8.72,1818,,1758,0.08,,0,,,66,48,,,330,320,,,0,,23,29.1,,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",03-05-2007,,,13.2,1643,,1734,0,,0,,,68,47,,,330,320,,,0,,23.9,33.1,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",04-05-2007,,,13.65,1355,,1355,0,,0,,,68,50,,,320,320,,,0,,29.1,36,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",05-05-2007,,,10.29,2131,,2130,0,,0,,,67,48,,,30,30,,,0,,28,34.9,,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",06-05-2007,,,13.42,311,,250,0,,0,,,51,44,,,30,30,,,0,,25.1,32,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",07-05-2007,,,8.28,1526,,1532,0,,0,,,65,42,,,120,110,,,0,,19.9,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",08-05-2007,,,14.54,2011,,1617,0,,0,,,80,47,,,230,200,,,0,,23.9,30,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",09-05-2007,,,11.18,2059,,2058,0,,0,,,86,57,,,220,230,,,0,,17.9,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10-05-2007,,,10.96,1630,,1629,0,,0,,,84,62,,,180,170,,,0,,19.9,28,,,,,,,,,,,,,,,,,1,,,,,
